image_id,variant,map_original,map_adversarial,SSIM,PSNR,MS-SSIM,FSIM,LPIPS,DISTS,L0,L2,delta_R,delta_G,delta_B
326541,advlogo_eps0.09_iter1,0.08831168831168831,0.045454545454545456,0.9999983,86.85077629580923,0.9999995231628418,0.9999998807907104,1.2849721315433271e-05,2.980232238769531e-07,88,1.1613953e-06,5.858499321220734e-07,5.252561550150858e-07,5.257059001451125e-07
213086,advlogo_eps0.09_iter2,0.1666666666666667,0.14285714285714288,0.9999919,75.70123222185136,0.9999991655349731,0.9999991655349731,3.015500260517001e-05,1.3113021850585938e-06,1158,1.4561362e-05,6.521711384266382e-06,6.626858976233052e-06,6.651696367043769e-06
231339,advlogo_eps0.09_iter68,0.1666666666666667,0.14285714285714288,0.996733,51.2904422680589,0.999552845954895,0.9997506737709045,0.0171866063028574,0.0011858940124511719,197235,0.002904822,0.0013790320372208953,0.0013709979830309749,0.001402973080985248
508730,advlogo_eps0.09_iter13,0.20000000000000004,0.1666666666666667,0.9997298,62.0726382023352,0.9999606609344482,0.9999780058860779,0.0007770598749630153,0.00011932849884033203,24126,0.00031696554,0.0001515481562819332,0.00014977184764575213,0.00014831141743343323
368294,advlogo_eps0.09_iter12,0.20000000000000004,0.14285714285714288,0.9996869,60.31900129044785,0.9999620914459229,0.9999718070030212,0.0016864521894603968,0.00012636184692382812,38487,0.00048059208,0.0002138721029041335,0.00020007444254588336,0.0002178695285692811
301135,advlogo_eps0.09_iter1,0.23078512396694217,0.2272727272727273,0.9999995,87.81987783390882,1.0,0.9999998807907104,7.631714424860547e-07,1.6689300537109375e-06,93,1.0557847e-06,4.2314098891438334e-07,5.459378940031456e-07,3.2313070619238715e-07
33638,advlogo_eps0.09_iter561,0.10000000000000002,0.08333333333333336,0.98699397,45.782033224963314,0.9982824325561523,0.9991071224212646,0.07648611068725586,0.007760345935821533,358230,0.0068332017,0.003317012218758464,0.0032914206385612488,0.0033130093943327665
356387,advlogo_eps0.09_iter8,0.15454545454545454,0.11363636363636365,0.99986833,62.16613960358732,0.9999825954437256,0.9999908804893494,0.0005981876165606081,0.00020551681518554688,24226,0.0003072359,0.0001370522368233651,0.00013170679449103773,0.00013969083374831825
367680,advlogo_eps0.09_iter11,0.6636363636363637,0.5772727272727274,0.99982697,61.52995259131339,0.9999799728393555,0.999985933303833,0.001410030759871006,7.50422477722168e-05,23632,0.0003139627,0.00014056220243219286,0.00014335433661472052,0.00014247385843191296
278848,advlogo_eps0.09_iter1,0.3090909090909092,0.24242424242424246,0.9999992,89.94076887940844,0.9999992251396179,1.0,1.926913000716013e-06,4.76837158203125e-07,73,7.453529e-07,4.1060940247916733e-07,2.287010261170508e-07,1.6168206684596953e-07
166391,advlogo_eps0.09_iter1,0.2787878787878788,0.2736596736596737,0.9999978,86.82453231225148,0.9999997615814209,0.9999998807907104,2.562694498919882e-05,8.344650268554688e-07,100,1.2235332e-06,6.538970183100901e-07,5.648323622153839e-07,3.9531204265585984e-07
48153,advlogo_eps0.09_iter4,0.3333333333333334,0.25000000000000006,0.99998254,71.09050442658533,0.9999973773956299,0.9999976754188538,8.197425631806254e-05,5.245208740234375e-06,3007,3.9556086e-05,1.8343351257499307e-05,1.9099985365755856e-05,1.8960137822432443e-05
459153,advlogo_eps0.09_iter1,0.1666666666666667,0.14285714285714288,0.9999997,86.82452855181927,0.9999999403953552,1.0,6.155703431431903e-07,3.5762786865234375e-07,112,1.2940765e-06,5.759310965913755e-07,5.566447498495108e-07,4.6958521693341027e-07
87875,advlogo_eps0.09_iter12,1.0000000000000002,0.5000000000000001,0.9998359,62.43711005173071,0.9999804496765137,0.999988853931427,0.0005652430700138211,9.417533874511719e-05,24408,0.00030602352,0.0001378598972223699,0.00013936884352006018,0.00013668254541698843
458109,advlogo_eps0.09_iter3,0.31818181818181823,0.25000000000000006,0.9999671,72.83990289684486,0.9999963045120239,0.9999992847442627,0.00011621698649832979,3.993511199951172e-05,2451,2.9354154e-05,1.2792217603418976e-05,1.277461888093967e-05,1.2525732927315403e-05
30675,advlogo_eps0.09_iter14,1.0000000000000002,0.5000000000000001,0.9996124,58.58539420292415,0.9999504089355469,0.9999639391899109,0.0027915691025555134,0.0003142356872558594,56436,0.0007101963,0.00031904157367534935,0.0003028153150808066,0.0003219902573619038
566524,advlogo_eps0.09_iter2,0.8181818181818183,0.5000000000000001,0.99998975,73.92284540401133,0.9999990463256836,0.9999983310699463,4.433831782080233e-05,1.8477439880371094e-05,1787,2.1848313e-05,9.759638487594202e-06,9.2724503701902e-06,9.66138941294048e-06
